CLIENTNUM,idstatus,Customer_Age,Gender,Dependent_count,Educationid,Maritalid,Income_Category,card_categoryid,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
789267633,1,54,F,2,5,1,Less than $40K,1,43,3,4,1,2573,1760,813,4404,93,0.684
714523383,1,43,F,3,2,2,$40K - $60K,1,33,3,2,2,2900,2122,778,4656,59,0.732
713996283,1,32,F,2,6,2,Less than $40K,1,36,4,5,1,2352,2176,176,5209,93,0.925
714557583,1,58,F,2,5,2,Less than $40K,1,36,6,4,0,2212,1902,310,4976,79,0.86
714014733,2,33,M,2,5,2,$80K - $120K,1,36,4,3,2,9642,1431,8211,2172,33,0.148
779065458,1,56,M,1,1,1,$120K +,1,37,4,1,3,9257,0,9257,4212,72,0
712733958,2,46,F,2,4,2,Less than $40K,1,36,6,3,3,1731,0,1731,2304,46,0
719231583,1,61,M,1,2,3,$60K - $80K,1,49,6,2,2,16929,1838,15091,4799,79,0.109
778801608,1,50,M,2,5,1,$80K - $120K,1,39,6,4,2,3606,1862,1744,3568,92,0.516
720728133,1,44,M,4,3,2,$40K - $60K,1,33,4,3,3,1714,0,1714,4180,71,0
718153233,1,46,M,3,3,1,$80K - $120K,1,36,3,2,2,23512,1562,21950,3764,60,0.066
716122008,2,44,F,3,4,1,Less than $40K,1,35,3,3,2,1855,0,1855,2544,27,0
714960408,2,44,F,3,5,2,Less than $40K,1,34,4,3,1,1605,890,715,2722,45,0.555
772382283,2,46,F,3,2,1,Less than $40K,1,36,3,3,3,2302,1593,709,2689,49,0.692
817236708,1,42,M,3,3,1,$60K - $80K,1,25,6,2,3,13546,1720,11826,3943,73,0.127
714266883,2,54,F,4,6,3,Less than $40K,1,44,5,3,3,2440,503,1937,2334,51,0.206
792795933,1,39,F,1,2,2,Less than $40K,1,30,5,6,2,2669,2397,272,3847,65,0.898
717219933,2,47,F,3,4,2,Less than $40K,1,35,4,3,6,2402,628,1774,1930,48,0.261
719986758,2,46,F,2,4,2,$40K - $60K,1,33,5,3,6,3001,0,3001,2577,39,0
712326708,1,42,F,2,4,1,Less than $40K,1,31,6,2,3,2552,2220,332,4437,61,0.87
721505358,1,41,F,3,4,1,Less than $40K,1,34,3,6,2,2679,2214,465,4682,81,0.826
804337233,1,45,F,4,1,2,Less than $40K,1,35,3,2,2,1502,0,1502,4890,61,0
785351133,1,61,F,1,2,3,$40K - $60K,1,55,4,3,3,1438.3,0,1438.3,4518,81,0
714034158,1,46,F,4,4,1,Less than $40K,1,38,5,2,3,3331,1307,2024,3946,69,0.392
720349983,1,32,F,1,4,0,Less than $40K,1,19,3,2,1,1438.3,0,1438.3,4593,79,0
720155583,1,55,F,2,4,2,Less than $40K,1,39,3,2,3,2426,1589,837,5175,82,0.655
806140383,2,59,M,2,1,2,$80K - $120K,1,54,3,2,2,2791,2396,395,2658,43,0.858
799031958,1,49,M,2,4,3,$80K - $120K,1,43,5,2,2,18379,999,17380,4122,70,0.054
719556558,1,46,M,2,7,1,$120K +,1,34,6,3,1,3499,1759,1740,3972,67,0.503
771455508,1,60,F,0,5,2,Less than $40K,1,48,5,1,3,1438.3,0,1438.3,4104,83,0
712214283,1,40,M,2,2,1,$120K +,1,28,6,3,3,18295,0,18295,4827,70,0
712667058,1,39,F,1,2,2,Less than $40K,1,29,4,1,3,1568,995,573,4531,76,0.635
715393908,1,57,F,2,6,1,Less than $40K,1,36,3,0,1,2712,1445,1267,4520,79,0.533
751518633,2,48,M,5,6,2,$120K +,3,41,5,3,1,34516,2517,31999,2260,50,0.073
769100508,1,55,F,5,1,2,Less than $40K,1,49,6,2,1,2177,1472,705,5228,77,0.676
720582558,1,44,F,2,3,1,Less than $40K,1,34,3,3,1,2296,0,2296,5108,87,0
710773533,1,43,F,3,6,1,Less than $40K,1,35,5,3,3,2435,1595,840,5268,88,0.655
712395408,2,51,F,3,2,0,Less than $40K,1,41,5,3,3,1495,691,804,2552,42,0.462
818459733,2,41,M,3,7,2,$120K +,1,26,3,2,2,9220,0,9220,2276,32,0
708867408,2,52,M,2,1,1,$60K - $80K,1,40,3,4,2,23128,1958,21170,2050,35,0.085
772457583,1,47,F,2,7,2,Less than $40K,1,37,3,0,1,4254,1204,3050,5385,93,0.283
810271083,2,47,F,3,4,2,$40K - $60K,1,42,1,5,3,14897,0,14897,2164,53,0
712649058,1,54,F,2,3,2,Less than $40K,1,36,3,2,2,3554,0,3554,4121,82,0
788737083,1,34,F,2,1,1,Less than $40K,1,13,6,2,2,1798,833,965,4551,84,0.463
714012258,1,44,F,2,5,2,Less than $40K,1,34,3,2,1,2429,1687,742,4122,74,0.695
757662258,1,46,F,4,2,0,$40K - $60K,1,39,3,1,1,2477,1480,997,5138,77,0.597
714388158,1,36,F,2,3,0,Unknown,1,36,3,2,1,14304,699,13605,4746,73,0.049
720067083,1,30,F,0,1,2,Less than $40K,1,36,5,1,1,1536,801,735,3904,74,0.521
814529508,1,39,F,3,1,3,Unknown,1,34,4,3,2,15370,686,14684,4106,71,0.045
794068308,1,45,M,4,4,3,$40K - $60K,2,39,5,1,2,23981,1684,22297,4141,73,0.07
824812983,1,42,M,3,4,2,$60K - $80K,1,38,5,1,1,6318,1397,4921,4166,86,0.221
713396358,1,32,F,1,2,2,Unknown,1,13,5,1,3,3558,816,2742,4878,71,0.229
719420883,2,56,F,4,2,3,Less than $40K,1,44,5,3,3,1677,0,1677,2477,45,0
785500533,1,53,F,4,4,1,Less than $40K,1,47,3,2,2,2734,2085,649,4064,66,0.763
712138008,1,52,F,2,2,1,$40K - $60K,1,36,5,3,1,2396,1663,733,4569,70,0.694
709279608,1,45,M,4,1,1,$80K - $120K,1,35,5,2,3,9852,2277,7575,3813,71,0.231
788771733,1,49,M,4,1,2,$60K - $80K,1,30,5,3,3,1579,900,679,4354,70,0.57
753365883,2,44,F,3,4,2,Unknown,1,37,3,2,3,1900,0,1900,2298,45,0
770717883,1,42,F,2,5,1,$40K - $60K,1,28,6,2,1,1820,0,1820,4592,67,0
716919633,1,58,F,1,3,3,$40K - $60K,1,39,5,1,1,2406,0,2406,4450,73,0
717915783,2,60,M,0,4,1,$60K - $80K,1,47,5,1,3,4541,1037,3504,2829,44,0.228
720099708,1,51,F,4,4,2,Less than $40K,1,43,6,3,2,3124,2517,607,4716,68,0.806
711004533,1,44,F,2,2,2,Less than $40K,1,26,6,3,1,2240,1664,576,4399,80,0.743
709482633,1,43,F,4,3,1,$40K - $60K,1,31,4,1,3,1773,882,891,5400,84,0.497
717381183,1,27,F,0,2,1,Less than $40K,1,36,3,2,2,1674,752,922,4513,57,0.449
719716983,1,46,F,4,2,1,Unknown,1,39,4,3,3,3257,0,3257,4042,85,0
711117108,1,48,F,3,1,1,Unknown,3,36,4,2,3,32611,1718,30893,3916,61,0.053
780567408,1,47,F,3,2,0,Less than $40K,1,38,5,1,2,3027,1671,1356,3912,77,0.552
778810083,1,45,F,3,2,2,Less than $40K,1,35,4,3,3,4210,0,4210,4175,58,0
778696608,1,46,M,3,2,0,$40K - $60K,1,27,5,2,3,10931,2297,8634,4802,73,0.21
771469758,1,55,M,3,2,2,$120K +,1,43,5,1,3,34516,0,34516,4131,66,0
714172158,1,51,F,0,7,2,$40K - $60K,1,36,3,2,1,2637,1009,1628,4525,83,0.383
713713983,1,42,F,4,2,2,Less than $40K,1,33,4,2,2,2899,1952,947,4906,94,0.673
787454133,1,40,M,2,4,0,$120K +,1,26,3,2,3,1438.3,0,1438.3,4776,82,0
709597983,1,65,M,0,7,0,Less than $40K,1,56,6,1,3,1573,653,920,3349,77,0.415
708298233,2,49,F,3,2,1,Less than $40K,1,37,4,2,1,6184,0,6184,1756,49,0
779885358,1,51,M,0,5,1,$120K +,3,35,5,1,2,34516,2332,32184,4587,82,0.068
709938708,1,56,F,3,3,1,Unknown,1,47,4,1,2,1822,1118,704,4576,78,0.614
719620983,1,41,F,2,4,2,Less than $40K,1,29,6,3,0,2701,1839,862,4406,80,0.681
712329933,2,47,F,1,1,3,Less than $40K,1,41,6,3,2,3654,0,3654,1998,44,0
798280683,1,37,M,3,6,2,$80K - $120K,1,31,6,3,3,2626,1736,890,4714,93,0.661
715265208,1,48,F,1,1,2,Less than $40K,1,36,4,3,3,1438.3,812,626.3,3868,80,0.565
826069983,1,46,F,4,2,2,Unknown,1,42,4,0,3,13376,1633,11743,4515,63,0.122
708890958,1,55,M,3,2,2,$120K +,1,42,3,3,2,31636,2517,29119,4231,68,0.08
708818508,1,36,M,1,4,1,Less than $40K,1,26,5,2,2,3453,2517,936,4386,68,0.729
795784008,2,44,F,3,2,1,Less than $40K,1,38,4,2,3,3889,2517,1372,1718,37,0.647
714965958,1,47,F,4,6,3,$40K - $60K,1,36,6,2,3,2216,1800,416,4711,83,0.812
716328558,1,46,M,2,3,1,$80K - $120K,1,38,4,5,2,11434,0,11434,4520,83,0
780747033,1,43,F,5,2,1,Unknown,1,34,5,1,3,3146,808,2338,4149,66,0.257
713923233,1,46,M,3,1,1,$80K - $120K,1,36,6,3,3,2790,2185,605,3392,86,0.783
710962308,1,57,F,4,1,2,Unknown,1,36,3,6,3,4396,834,3562,4826,88,0.19
713254983,1,62,M,0,3,2,$60K - $80K,1,50,5,2,2,14314,656,13658,4355,70,0.046
720275358,2,47,M,2,2,1,$40K - $60K,1,30,4,3,2,1889,0,1889,2479,46,0
715964058,1,39,F,1,1,2,Less than $40K,1,31,5,2,1,1862,726,1136,5105,79,0.39
721461258,1,53,M,0,1,1,$40K - $60K,1,39,5,2,2,2875,1671,1204,4399,88,0.581
710727333,2,49,F,3,1,1,Less than $40K,1,36,4,2,2,1763,0,1763,2813,43,0
717325158,1,46,F,5,2,1,$40K - $60K,1,33,3,1,1,1438.3,883,555.3,4474,63,0.614
825856083,1,39,M,1,6,2,$40K - $60K,1,35,5,1,1,2623,2121,502,4078,70,0.809
807136758,2,58,F,2,1,1,Less than $40K,1,53,3,0,2,1944,0,1944,2412,40,0
715400733,2,43,F,3,3,1,$40K - $60K,1,36,6,4,3,1438.3,0,1438.3,2116,38,0
713927283,1,39,F,1,2,2,Unknown,1,34,3,1,1,2884,2517,367,4809,87,0.873
711594858,1,44,F,1,4,2,Less than $40K,1,36,3,3,2,2936,1297,1639,4509,70,0.442
711389358,2,42,M,3,2,1,$40K - $60K,1,23,5,3,2,5791,2517,3274,2516,64,0.435
720769533,1,65,M,0,2,2,$40K - $60K,1,36,4,0,1,1438.3,682,756.3,4427,63,0.474
715736283,1,55,F,4,7,2,Less than $40K,1,44,3,1,1,1912,0,1912,4666,98,0
768949983,1,31,F,2,4,2,Unknown,1,25,5,3,1,3288,2495,793,4370,83,0.759
711253383,2,48,F,2,4,1,Unknown,1,38,6,2,3,4382,0,4382,2446,34,0
798457833,1,46,F,3,2,1,Unknown,1,40,5,1,3,3595,1087,2508,4534,71,0.302
794554683,2,41,F,4,2,1,Less than $40K,1,26,4,2,2,3159,0,3159,2925,46,0
789996783,1,36,F,3,3,3,Unknown,1,28,5,3,2,5393,2509,2884,4769,102,0.465
712220283,1,37,M,2,2,3,$80K - $120K,1,28,3,2,3,12222,0,12222,4215,63,0
751150233,1,43,M,5,2,2,Less than $40K,1,36,3,2,2,1438.3,0,1438.3,4459,65,0
715815783,1,46,M,3,2,1,$60K - $80K,1,29,3,2,2,3429,0,3429,4591,85,0
712599783,1,39,M,3,3,2,$80K - $120K,1,36,4,2,1,12618,1585,11033,4768,82,0.126
719653308,1,49,F,3,3,1,Less than $40K,1,40,5,2,2,6049,796,5253,4468,71,0.132
708928908,1,39,F,1,2,2,Less than $40K,1,23,4,3,3,2533,0,2533,5128,74,0
709780158,1,52,F,1,2,2,Unknown,1,35,4,4,2,2411,1379,1032,4812,79,0.572
768675483,1,41,M,4,5,0,$60K - $80K,1,35,5,3,2,2001,0,2001,4455,82,0
714243408,1,46,F,2,2,2,Unknown,1,36,4,6,2,2042,1359,683,4917,73,0.666
711323283,2,57,M,2,3,1,$60K - $80K,1,41,3,3,2,2527,1030,1497,2767,43,0.408
713499408,1,49,M,1,4,1,Less than $40K,1,35,5,2,2,1438.3,0,1438.3,4109,71,0
719245983,1,46,F,4,6,1,Unknown,1,38,6,3,2,13816,955,12861,4238,73,0.069
810789708,1,38,F,1,6,2,Less than $40K,1,33,4,2,1,2256,0,2256,4587,92,0
710301858,1,49,F,5,1,1,Unknown,3,36,6,2,2,34516,2019,32497,3820,72,0.058
718611333,1,55,M,3,6,1,$80K - $120K,1,36,6,1,0,6400,1979,4421,4475,91,0.309
787557258,1,52,F,4,2,1,Unknown,1,42,5,3,2,1816,0,1816,4957,78,0
711533058,1,42,F,2,7,2,$40K - $60K,1,29,6,2,3,3347,2240,1107,5533,85,0.669
715805133,1,52,F,1,1,2,Less than $40K,1,43,6,2,2,2705,1581,1124,5532,81,0.584
708680583,1,53,F,1,2,1,$40K - $60K,1,36,4,1,2,2043,1590,453,4940,68,0.778
789454683,1,45,F,3,1,2,$40K - $60K,1,36,4,2,2,1912,1281,631,5046,79,0.67
711428733,1,50,F,3,6,0,$40K - $60K,1,39,3,2,2,3028,1339,1689,4144,64,0.442
715842183,1,42,F,5,1,1,Less than $40K,1,35,5,4,3,1514,745,769,4004,69,0.492
815772333,1,48,F,2,4,2,Less than $40K,1,43,6,3,3,1438.3,0,1438.3,4059,89,0
778255083,1,52,F,1,3,1,Less than $40K,1,42,5,3,3,3103,2517,586,4641,80,0.811
715571583,1,57,F,2,7,0,Less than $40K,1,47,5,1,2,2504,1915,589,4847,86,0.765
720711483,2,56,F,1,1,1,Unknown,1,42,5,2,3,3674,2517,1157,2608,45,0.685
827436483,1,48,M,1,2,1,$80K - $120K,1,44,6,1,3,2916,0,2916,4336,72,0
710715783,1,52,F,1,3,2,Less than $40K,1,45,5,2,3,1633,0,1633,4436,75,0
758367933,1,56,M,2,3,2,$80K - $120K,1,49,5,3,2,5466,0,5466,4435,79,0
721399833,1,43,F,2,1,1,$40K - $60K,1,34,3,1,3,2032,1008,1024,4736,86,0.496
708727983,1,62,M,0,3,2,$60K - $80K,1,36,6,1,3,3933,0,3933,3048,54,0
802822833,1,51,M,3,3,3,$80K - $120K,1,45,5,2,2,21328,0,21328,3825,76,0
713276733,1,45,F,4,2,2,Less than $40K,1,36,3,1,3,3562,2107,1455,4490,90,0.592
809440008,2,39,F,2,1,2,Unknown,1,34,3,3,1,2069,550,1519,2716,43,0.266
716959833,1,45,M,3,2,2,$120K +,1,31,5,2,2,3534,0,3534,3973,66,0
714432108,1,56,F,3,3,1,$40K - $60K,1,46,5,3,3,2402,1892,510,4610,76,0.788
772580958,1,57,F,2,3,1,Unknown,1,47,3,2,2,3136,2138,998,4930,80,0.682
715071483,1,60,F,1,3,0,$40K - $60K,1,52,4,2,3,2802,2517,285,4392,81,0.898
712410858,1,50,F,4,3,1,Unknown,1,40,4,1,3,2315,1336,979,4143,65,0.577
715395933,1,44,F,3,5,3,Unknown,1,35,5,2,2,11238,2336,8902,5302,70,0.208
711237633,2,49,M,0,2,1,$60K - $80K,1,29,3,3,3,1460,0,1460,2329,36,0
781337658,1,50,F,1,2,1,Less than $40K,1,44,3,1,2,2602,1612,990,5532,85,0.62
718913358,2,36,M,2,2,2,Less than $40K,1,36,3,3,3,4225,2517,1708,2659,43,0.596
715784808,1,57,F,4,6,2,$40K - $60K,1,48,4,2,1,2576,1678,898,3913,86,0.651
718452633,2,35,F,4,2,1,Unknown,1,36,4,3,3,1931,0,1931,2569,46,0
769883733,2,46,M,3,6,2,$40K - $60K,1,40,3,4,2,2344,0,2344,2098,31,0
709375158,1,29,F,1,4,3,Unknown,1,36,6,3,2,7270,1835,5435,3759,69,0.252
801977733,1,40,F,2,1,2,Less than $40K,1,34,4,2,2,2395,1437,958,4481,82,0.6
709175208,1,50,F,4,3,2,Less than $40K,1,43,4,3,2,2835,2292,543,4686,79,0.808
788990508,1,62,F,0,4,2,$40K - $60K,1,49,4,1,1,1540,796,744,3714,56,0.517
720835308,1,49,F,2,3,1,Unknown,1,34,6,1,3,3017,0,3017,4389,72,0
717365958,1,50,F,1,2,1,Less than $40K,1,36,4,2,3,1438.3,0,1438.3,4765,71,0
779577108,1,49,F,1,7,2,$40K - $60K,1,32,3,3,2,1438.3,0,1438.3,4052,65,0
801497508,1,56,F,1,2,1,Less than $40K,1,50,4,3,2,1584,1311,273,4203,73,0.828
716131083,1,47,M,2,2,2,$40K - $60K,1,35,6,1,3,2676,2157,519,4640,69,0.806
784734258,1,56,F,2,4,0,$40K - $60K,1,50,5,2,2,5084,1683,3401,4060,55,0.331
711122958,2,41,F,3,2,2,Less than $40K,1,33,5,3,3,1764,0,1764,2105,57,0
779508333,1,63,M,0,4,3,$60K - $80K,1,46,6,2,2,23925,1494,22431,3677,55,0.062
717699408,1,51,F,3,2,1,Unknown,1,36,3,3,3,2886,2517,369,4884,89,0.872
720210483,1,43,F,3,1,3,Unknown,1,28,6,2,3,6720,2143,4577,5049,85,0.319
709329558,1,49,F,4,1,2,Less than $40K,2,34,4,3,2,15569,1554,14015,4566,73,0.1
721222833,1,51,F,3,2,1,$40K - $60K,1,36,3,3,3,1565,944,621,4798,73,0.603
712682583,1,44,M,5,1,2,$60K - $80K,1,35,3,2,2,5947,995,4952,4984,90,0.167
710051658,1,46,M,3,2,1,$60K - $80K,1,37,6,3,3,18821,774,18047,4402,75,0.041
708606633,2,56,F,3,2,1,$40K - $60K,1,44,6,3,4,1544,0,1544,1902,35,0
710862258,1,41,F,2,3,1,Less than $40K,1,36,3,2,2,1755,0,1755,4786,73,0
720072933,1,49,F,4,2,1,Less than $40K,1,36,3,3,3,1438.3,666,772.3,4759,90,0.463
757527033,1,53,F,2,5,2,Less than $40K,1,46,3,5,2,2153,0,2153,4628,69,0
713115483,2,44,F,3,3,1,Less than $40K,1,36,6,3,3,1684,0,1684,2275,45,0
816078708,1,45,M,3,4,2,$40K - $60K,1,40,3,4,3,5662,1952,3710,4014,61,0.345
713985183,1,46,F,5,2,2,Less than $40K,1,38,4,5,2,2799,2412,387,4634,91,0.862
789601308,1,58,M,3,4,1,$120K +,1,52,4,5,3,12398,0,12398,4228,93,0
720133908,1,41,M,2,6,2,$40K - $60K,1,27,4,1,3,4461,900,3561,4204,77,0.202
803197833,1,49,F,1,6,0,$40K - $60K,1,44,6,5,2,2597,1871,726,3637,69,0.72
812222208,1,54,F,3,3,2,Unknown,1,49,6,4,3,9733,863,8870,5228,71,0.089
757634583,1,52,F,2,2,1,Less than $40K,1,45,4,3,1,2261,1127,1134,4456,68,0.498
719362458,1,47,F,3,1,1,Less than $40K,1,36,5,3,3,2822,0,2822,5064,74,0
789331908,1,40,F,3,1,3,Less than $40K,1,30,5,2,2,8793,918,7875,5342,64,0.104
715616358,1,53,F,0,2,1,Unknown,1,36,5,4,3,5843,1162,4681,4405,67,0.199
711784908,1,46,F,4,1,2,Less than $40K,1,34,5,5,2,3322,2517,805,3913,86,0.758
806900508,1,53,F,1,1,1,Less than $40K,1,48,5,3,3,2036,1716,320,4161,75,0.843
710098233,1,28,F,0,4,2,Less than $40K,1,13,3,2,2,2387,0,2387,4513,66,0
713508333,1,43,F,4,5,3,Less than $40K,1,33,5,4,3,1884,1216,668,4591,85,0.645
712176708,1,51,F,3,3,2,Less than $40K,1,36,5,3,3,3747,2268,1479,4609,87,0.605
719724933,1,58,F,1,3,1,Less than $40K,1,51,5,4,2,2220,1240,980,4396,78,0.559
716537433,1,50,F,2,5,1,$40K - $60K,1,36,5,4,1,2428,2005,423,5170,68,0.826
713186058,2,42,F,3,4,1,$40K - $60K,1,36,4,2,3,1438.3,0,1438.3,2191,51,0
787558683,1,45,F,4,6,2,$40K - $60K,1,35,3,5,2,1850,621,1229,4234,74,0.336
718002633,1,48,F,2,2,1,$40K - $60K,3,41,6,3,1,16002,2076,13926,3667,52,0.13
789241308,2,54,F,2,4,3,Less than $40K,1,39,4,3,3,1438.3,0,1438.3,2145,41,0
713941158,1,47,F,1,1,3,Less than $40K,1,36,6,5,1,5222,2517,2705,4433,81,0.482
808950108,1,39,F,2,2,1,Less than $40K,1,34,4,5,2,1438.3,859,579.3,4409,72,0.597
719050458,1,62,F,0,4,2,Less than $40K,1,56,6,3,3,2582,1528,1054,4041,67,0.592
718021608,1,45,F,3,2,1,$40K - $60K,1,34,4,5,2,1533,728,805,4659,83,0.475
788870283,1,56,F,3,2,1,Less than $40K,1,41,5,4,1,1438.3,0,1438.3,3778,72,0
778272408,2,52,M,1,4,0,$80K - $120K,1,42,4,4,2,5763,0,5763,2310,48,0
720079758,1,46,F,3,3,2,Unknown,1,42,6,4,2,1910,1431,479,5253,82,0.749
787457883,1,51,F,0,4,1,Less than $40K,1,37,4,3,2,1515,996,519,4324,89,0.657
719884983,1,52,M,2,2,2,$40K - $60K,1,44,3,4,2,1538,666,872,4808,64,0.433
822056583,1,44,F,4,2,2,$40K - $60K,1,40,6,5,3,1572,874,698,4996,80,0.556
714585033,1,41,F,4,3,1,Less than $40K,1,36,3,5,1,1438.3,1055,383.3,4532,78,0.734
713981283,1,52,F,3,2,1,Less than $40K,1,46,6,5,3,2814,2162,652,4271,88,0.768
715328658,2,41,F,5,6,1,Less than $40K,1,36,5,3,3,1495,0,1495,2622,70,0
708918558,2,37,F,2,2,1,$40K - $60K,1,36,5,3,2,1959,662,1297,3046,52,0.338
748194633,1,60,F,1,2,0,Less than $40K,1,53,5,5,3,2903,1251,1652,4555,76,0.431
719323683,1,47,F,3,3,2,$40K - $60K,1,35,6,5,2,4543,1028,3515,4093,77,0.226
708611733,1,42,F,1,5,1,Unknown,1,33,4,4,3,3119,1328,1791,4659,82,0.426
771219033,1,42,M,1,3,3,$80K - $120K,1,29,4,3,3,17506,1979,15527,4199,73,0.113
721480158,2,50,F,2,4,1,Less than $40K,1,43,3,3,2,1438.3,910,528.3,2370,44,0.633
708086958,1,49,F,2,3,1,Unknown,1,41,3,5,2,3128,749,2379,4369,59,0.239
709100283,2,36,F,2,1,2,Unknown,1,26,3,2,2,5956,2517,3439,2828,46,0.423
719350908,1,43,M,4,4,3,Less than $40K,1,35,3,3,2,4177,2094,2083,3553,66,0.501
714124983,1,57,M,2,4,2,$80K - $120K,1,48,6,4,3,13457,1044,12413,3303,66,0.078
718031508,1,45,M,4,5,0,$80K - $120K,1,37,6,5,1,1535,0,1535,5168,76,0
709732608,1,41,F,3,2,1,Less than $40K,1,36,4,3,3,3203,2366,837,4282,82,0.739
713466033,2,39,F,2,2,0,Less than $40K,1,36,5,2,3,2092,0,2092,2015,33,0
716369208,1,44,F,3,2,1,Less than $40K,1,36,6,5,3,2420,1223,1197,4954,82,0.505
781143933,1,43,F,3,1,2,Less than $40K,1,36,5,3,3,2313,1325,988,5006,76,0.573
711337158,1,56,M,2,2,1,$40K - $60K,1,49,3,5,3,3059,2387,672,4774,81,0.78
714724908,1,41,F,1,3,1,$40K - $60K,1,36,3,4,1,2235,1688,547,4633,79,0.755
719973033,1,49,F,1,4,1,Less than $40K,1,37,5,5,2,3208,0,3208,4531,86,0
714196008,1,43,M,2,2,3,$60K - $80K,1,25,5,3,1,7534,0,7534,4685,79,0
780272208,1,39,F,1,2,3,Less than $40K,1,25,4,2,3,2006,1197,809,4139,69,0.597
717849708,1,46,M,4,4,0,$60K - $80K,1,32,5,3,3,1438.3,738,700.3,4368,87,0.513
712437108,1,49,M,3,4,1,$80K - $120K,1,42,3,3,1,14044,0,14044,4889,89,0
767802483,1,44,M,4,5,2,$60K - $80K,1,38,6,3,3,5005,969,4036,5066,71,0.194
709064208,2,43,F,2,3,2,Less than $40K,1,32,4,3,6,1628,275,1353,2219,49,0.169
714343608,1,56,F,0,4,2,Less than $40K,1,36,5,4,2,3033,0,3033,4921,90,0
709668408,1,56,F,1,2,3,$40K - $60K,1,36,5,4,1,5204,0,5204,5285,82,0
712753758,1,57,F,1,1,2,Less than $40K,1,41,4,4,3,2442,1699,743,4313,75,0.696
807722658,1,51,F,2,2,2,Less than $40K,1,46,3,3,3,2429,1250,1179,4761,99,0.515
826808208,1,60,F,0,1,2,$40K - $60K,1,56,3,5,2,2213,829,1384,4210,84,0.375
757224108,1,43,F,4,2,1,Less than $40K,1,32,6,3,1,2624,1117,1507,3929,67,0.426
816091608,1,37,F,1,5,2,$40K - $60K,1,32,4,2,3,1976,0,1976,4424,73,0
819684183,1,46,F,3,2,2,$40K - $60K,1,41,4,5,3,3492,1546,1946,3043,53,0.443
719630358,2,50,F,4,1,1,Less than $40K,1,36,1,3,2,3546,0,3546,2616,47,0
712399308,2,38,F,3,1,3,Less than $40K,1,36,5,3,3,2989,2387,602,2143,67,0.799
721282908,1,44,F,4,2,1,$40K - $60K,1,29,3,1,2,1438.3,0,1438.3,3971,60,0
820848408,1,52,F,4,3,0,Unknown,1,48,5,5,2,1438.3,771,667.3,5053,74,0.536
710888883,1,37,F,3,1,3,Less than $40K,1,36,6,4,2,1438.3,636,802.3,4824,83,0.442
711338058,1,45,F,1,4,1,Less than $40K,1,33,6,3,2,1438.3,1201,237.3,4851,86,0.835
721317333,1,40,F,4,6,2,$40K - $60K,1,31,4,2,1,2383,1828,555,4759,75,0.767
711350133,1,51,M,2,2,1,$80K - $120K,1,34,5,4,1,13587,2374,11213,4995,88,0.175
803606958,1,57,F,3,2,2,Less than $40K,1,52,5,5,0,3085,0,3085,3946,73,0
721039308,1,40,M,4,3,2,$80K - $120K,1,36,4,3,2,32431,850,31581,4400,71,0.026
713440833,1,61,F,0,2,2,Less than $40K,1,36,5,3,3,2207,2020,187,4348,84,0.915
780814158,1,57,F,3,1,3,Less than $40K,1,39,6,4,2,2781,992,1789,4577,81,0.357
717255333,2,40,M,3,2,2,$80K - $120K,1,36,1,2,2,6921,0,6921,2729,44,0
714368883,1,50,F,3,2,2,Less than $40K,1,36,6,5,2,7596,1156,6440,4338,73,0.152
788797983,1,42,F,3,3,1,Unknown,1,24,5,1,3,4568,2025,2543,4869,85,0.443
720642633,1,43,F,4,2,2,$40K - $60K,1,24,6,1,1,6475,1686,4789,3837,65,0.26
708793008,2,46,M,3,7,0,$80K - $120K,1,35,5,3,3,9949,0,9949,2207,40,0
819351258,1,42,F,3,5,1,Less than $40K,1,37,5,4,2,2238,1693,545,5339,86,0.756
715212108,1,41,F,2,5,1,Less than $40K,1,36,5,5,1,1438.3,0,1438.3,4565,84,0
720046458,1,50,F,0,1,2,Less than $40K,1,43,6,4,2,2670,1944,726,4491,65,0.728
779942808,1,42,F,3,2,2,Less than $40K,1,28,6,2,1,1438.3,0,1438.3,4482,74,0
713709258,1,43,M,3,6,2,$40K - $60K,1,32,3,3,2,2142,1369,773,4424,88,0.639
779961408,1,58,F,1,3,2,Less than $40K,1,43,4,4,2,3382,1446,1936,4854,74,0.428
798699033,1,52,F,2,2,2,Unknown,1,46,3,3,3,8961,1382,7579,4408,80,0.154
754968033,1,40,F,4,1,1,Less than $40K,1,33,4,5,3,1762,1224,538,4899,87,0.695
710163633,1,41,F,4,2,0,$40K - $60K,1,36,3,3,2,1919,867,1052,4996,92,0.452
781675983,1,59,F,0,2,1,Less than $40K,1,53,4,5,1,3054,2517,537,4706,84,0.824
720418383,1,45,F,3,4,2,Unknown,1,27,4,1,2,1877,0,1877,4854,80,0
778486008,1,52,F,3,1,1,Less than $40K,1,40,4,4,1,4223,2235,1988,3669,62,0.529
718303683,2,36,F,2,2,1,Less than $40K,1,23,4,2,2,1666,813,853,2622,60,0.488
716756133,1,43,F,2,2,0,Less than $40K,1,33,4,3,2,2422,1237,1185,5079,80,0.511
